"","Date","Area","ID","mean_Area"
"1018",2020-07-17,22500,"ID117282671994081",25300
"1019",2020-08-01,23900,"ID117282671994081",25300
"1020",2022-09-02,24300,"ID117282671994081",25300
"1021",2023-08-08,24500,"ID117282671994081",25300
"1022",2023-08-17,25700,"ID117282671994081",25300
"1023",2024-07-06,26200,"ID117282671994081",25300
"1024",2024-07-08,26900,"ID117282671994081",25300
"1025",2024-07-30,27300,"ID117282671994081",25300
"1026",2024-08-05,27900,"ID117282671994081",25300
"1027",2024-08-14,29200,"ID117282671994081",25300
"1028",2020-07-05,8400,"ID117317031732895",9600
"1029",2020-09-09,8900,"ID117317031732895",9600
"1030",2021-07-17,9700,"ID117317031732895",9600
"1031",2021-08-03,9800,"ID117317031732895",9600
"1032",2022-07-14,11200,"ID117317031732895",9600
"1033",2020-07-05,11700,"ID117347096503662",13820
"1034",2020-07-17,12400,"ID117347096503662",13820
"1035",2020-09-09,13600,"ID117347096503662",13820
"1036",2022-08-16,15700,"ID117347096503662",13820
"1037",2022-09-02,15700,"ID117347096503662",13820
"1038",2020-08-01,16200,"ID117359981405098",19040
"1039",2020-09-09,17300,"ID117359981405098",19040
"1040",2021-07-17,20100,"ID117359981405098",19040
"1041",2022-08-04,20700,"ID117359981405098",19040
"1042",2023-08-17,20900,"ID117359981405098",19040
"1043",2020-07-05,9300,"ID117364276373129",12678.5714285714
"1044",2020-08-13,9300,"ID117364276373129",12678.5714285714
"1045",2020-08-23,10400,"ID117364276373129",12678.5714285714
"1046",2020-09-09,11000,"ID117364276373129",12678.5714285714
"1047",2021-08-03,11800,"ID117364276373129",12678.5714285714
"1048",2021-09-22,11800,"ID117364276373129",12678.5714285714
"1049",2022-08-04,12100,"ID117364276373129",12678.5714285714
"1050",2022-08-16,12700,"ID117364276373129",12678.5714285714
"1051",2022-09-02,13400,"ID117364276373129",12678.5714285714
"1052",2023-07-26,14200,"ID117364276373129",12678.5714285714
"1053",2023-08-17,14300,"ID117364276373129",12678.5714285714
"1054",2023-08-20,15600,"ID117364276373129",12678.5714285714
"1055",2024-07-26,15600,"ID117364276373129",12678.5714285714
"1056",2024-07-30,16000,"ID117364276373129",12678.5714285714
"1057",2020-09-09,9900,"ID117402931078140",13900
"1058",2022-07-17,12400,"ID117402931078140",13900
"1059",2023-08-17,14400,"ID117402931078140",13900
"1060",2023-09-07,14800,"ID117402931078140",13900
"1061",2024-07-26,15100,"ID117402931078140",13900
"1062",2024-08-14,16800,"ID117402931078140",13900
"1063",2020-09-09,5600,"ID117415815979948",9020
"1064",2022-08-16,7900,"ID117415815979948",9020
"1065",2022-09-02,10200,"ID117415815979948",9020
"1066",2023-07-26,10600,"ID117415815979948",9020
"1067",2024-08-14,10800,"ID117415815979948",9020
"1068",2020-08-13,4600,"ID117488830424059",5820
"1069",2020-08-23,5000,"ID117488830424059",5820
"1070",2020-09-09,5300,"ID117488830424059",5820
"1071",2021-07-17,7100,"ID117488830424059",5820
"1072",2021-08-06,7100,"ID117488830424059",5820
"1073",2020-07-05,10500,"ID117501715326373",18337.5
"1074",2022-07-14,14500,"ID117501715326373",18337.5
"1075",2022-09-02,14700,"ID117501715326373",18337.5
"1076",2023-07-05,21400,"ID117501715326373",18337.5
"1077",2023-07-26,21400,"ID117501715326373",18337.5
"1078",2023-08-20,21400,"ID117501715326373",18337.5
"1079",2023-09-07,21400,"ID117501715326373",18337.5
"1080",2024-07-30,21400,"ID117501715326373",18337.5
"1081",2020-09-09,8300,"ID117518895195757",15900
"1082",2021-08-06,12400,"ID117518895195757",15900
"1083",2021-09-22,14400,"ID117518895195757",15900
"1084",2022-07-17,15400,"ID117518895195757",15900
"1085",2022-08-04,17500,"ID117518895195757",15900
"1086",2022-09-02,21300,"ID117518895195757",15900
"1087",2024-07-06,22000,"ID117518895195757",15900
"1088",2020-07-05,28100,"ID117729348593143",40720
"1089",2021-09-22,33100,"ID117729348593143",40720
"1090",2023-08-08,43500,"ID117729348593143",40720
"1091",2024-07-26,48500,"ID117729348593143",40720
"1092",2024-07-30,50400,"ID117729348593143",40720
"1093",2020-07-05,12700,"ID117914032186899",15440
"1094",2020-08-13,12700,"ID117914032186899",15440
"1095",2021-08-03,13200,"ID117914032186899",15440
"1096",2021-09-22,13400,"ID117914032186899",15440
"1097",2022-07-14,13800,"ID117914032186899",15440
"1098",2022-07-17,15900,"ID117914032186899",15440
"1099",2022-09-02,16500,"ID117914032186899",15440
"1100",2023-07-09,18400,"ID117914032186899",15440
"1101",2024-07-06,18800,"ID117914032186899",15440
"1102",2024-07-08,19000,"ID117914032186899",15440
"1103",2020-08-23,15100,"ID117948391925504",20585.7142857143
"1104",2020-09-09,16000,"ID117948391925504",20585.7142857143
"1105",2021-08-03,16700,"ID117948391925504",20585.7142857143
"1106",2021-09-22,19900,"ID117948391925504",20585.7142857143
"1107",2022-07-14,23100,"ID117948391925504",20585.7142857143
"1108",2022-08-04,26400,"ID117948391925504",20585.7142857143
"1109",2023-08-20,26900,"ID117948391925504",20585.7142857143
"1110",2020-07-05,26800,"ID117978456696548",37853.8461538462
"1111",2020-08-01,31300,"ID117978456696548",37853.8461538462
"1112",2020-09-09,31600,"ID117978456696548",37853.8461538462
"1113",2021-07-17,31700,"ID117978456696548",37853.8461538462
"1114",2021-08-03,35500,"ID117978456696548",37853.8461538462
"1115",2021-09-22,38800,"ID117978456696548",37853.8461538462
"1116",2022-07-17,39000,"ID117978456696548",37853.8461538462
"1117",2022-08-16,40900,"ID117978456696548",37853.8461538462
"1118",2022-09-02,41100,"ID117978456696548",37853.8461538462
"1119",2023-07-09,43400,"ID117978456696548",37853.8461538462
"1120",2024-07-06,44000,"ID117978456696548",37853.8461538462
"1121",2024-07-08,44000,"ID117978456696548",37853.8461538462
"1122",2024-08-14,44000,"ID117978456696548",37853.8461538462
"1123",2020-08-13,4800,"ID117991341596996",9583.33333333333
"1124",2020-08-23,6500,"ID117991341596996",9583.33333333333
"1125",2020-09-09,9200,"ID117991341596996",9583.33333333333
"1126",2021-07-22,10800,"ID117991341596996",9583.33333333333
"1127",2021-08-06,11400,"ID117991341596996",9583.33333333333
"1128",2022-07-12,14800,"ID117991341596996",9583.33333333333
"1129",2020-07-05,19400,"ID118017111401983",19980
"1130",2020-07-17,19600,"ID118017111401983",19980
"1131",2020-08-13,19600,"ID118017111401983",19980
"1132",2020-09-09,20100,"ID118017111401983",19980
"1133",2021-07-17,21200,"ID118017111401983",19980
"1134",2020-08-23,14800,"ID118068651009640",18342.8571428571
"1135",2021-08-03,16000,"ID118068651009640",18342.8571428571
"1136",2021-08-06,17200,"ID118068651009640",18342.8571428571
"1137",2022-08-16,18100,"ID118068651009640",18342.8571428571
"1138",2022-09-02,19000,"ID118068651009640",18342.8571428571
"1139",2023-07-26,19500,"ID118068651009640",18342.8571428571
"1140",2023-09-07,23800,"ID118068651009640",18342.8571428571
"1141",2021-09-22,14500,"ID118072945977065",17950
"1142",2023-07-26,16900,"ID118072945977065",17950
"1143",2023-08-08,17900,"ID118072945977065",17950
"1144",2023-08-20,18600,"ID118072945977065",17950
"1145",2024-07-26,19200,"ID118072945977065",17950
"1146",2024-07-30,20600,"ID118072945977065",17950
"1147",2020-07-05,23200,"ID118094420813184",31223.0769230769
"1148",2020-08-13,23500,"ID118094420813184",31223.0769230769
"1149",2020-08-23,24600,"ID118094420813184",31223.0769230769
"1150",2021-08-03,25900,"ID118094420813184",31223.0769230769
"1151",2021-08-06,27500,"ID118094420813184",31223.0769230769
"1152",2021-09-22,30900,"ID118094420813184",31223.0769230769
"1153",2022-08-04,32000,"ID118094420813184",31223.0769230769
"1154",2022-08-16,34000,"ID118094420813184",31223.0769230769
"1155",2022-09-02,34900,"ID118094420813184",31223.0769230769
"1156",2023-07-29,35400,"ID118094420813184",31223.0769230769
"1157",2023-08-17,36700,"ID118094420813184",31223.0769230769
"1158",2024-07-06,38500,"ID118094420813184",31223.0769230769
"1159",2024-07-26,38800,"ID118094420813184",31223.0769230769
"1160",2020-07-05,17800,"ID118111600682801",20500
"1161",2020-07-17,18400,"ID118111600682801",20500
"1162",2020-08-01,18600,"ID118111600682801",20500
"1163",2021-07-17,23300,"ID118111600682801",20500
"1164",2023-07-05,24400,"ID118111600682801",20500
"1165",2020-08-23,13800,"ID118240449700229",19750
"1166",2020-09-09,14500,"ID118240449700229",19750
"1167",2021-08-06,17700,"ID118240449700229",19750
"1168",2022-07-14,22800,"ID118240449700229",19750
"1169",2022-07-17,24700,"ID118240449700229",19750
"1170",2022-08-16,25000,"ID118240449700229",19750
"1171",2020-07-05,19300,"ID118287694341804",24850
"1172",2021-07-17,23900,"ID118287694341804",24850
"1173",2021-08-03,24000,"ID118287694341804",24850
"1174",2021-09-22,25900,"ID118287694341804",24850
"1175",2022-07-17,26200,"ID118287694341804",24850
"1176",2022-08-04,29800,"ID118287694341804",24850
"1177",2020-07-05,700000,"ID118322054080088",701900
"1178",2020-07-17,700100,"ID118322054080088",701900
"1179",2020-08-01,700700,"ID118322054080088",701900
"1180",2020-08-23,700700,"ID118322054080088",701900
"1181",2020-09-09,700900,"ID118322054080088",701900
"1182",2021-08-03,702900,"ID118322054080088",701900
"1183",2023-07-29,702900,"ID118322054080088",701900
"1184",2023-08-08,703900,"ID118322054080088",701900
"1185",2023-09-07,705000,"ID118322054080088",701900
"1186",2020-09-09,6600,"ID118352118849811",10880
"1187",2022-07-17,9200,"ID118352118849811",10880
"1188",2022-08-04,9800,"ID118352118849811",10880
"1189",2022-09-02,14100,"ID118352118849811",10880
"1190",2023-07-02,14700,"ID118352118849811",10880
"1191",2020-07-05,11900,"ID118356413818479",18100
"1192",2021-07-17,14700,"ID118356413818479",18100
"1193",2021-09-22,15100,"ID118356413818479",18100
"1194",2022-08-04,16900,"ID118356413818479",18100
"1195",2022-08-16,17600,"ID118356413818479",18100
"1196",2022-09-02,17900,"ID118356413818479",18100
"1197",2023-07-26,19000,"ID118356413818479",18100
"1198",2023-07-29,19400,"ID118356413818479",18100
"1199",2023-08-08,19400,"ID118356413818479",18100
"1200",2023-08-17,19600,"ID118356413818479",18100
"1201",2023-08-20,19900,"ID118356413818479",18100
"1202",2024-07-06,21900,"ID118356413818479",18100
"1203",2024-08-05,22000,"ID118356413818479",18100
"1204",2020-07-05,25400,"ID118373593686281",35200
"1205",2020-07-17,29900,"ID118373593686281",35200
"1206",2021-07-17,35100,"ID118373593686281",35200
"1207",2022-07-12,42800,"ID118373593686281",35200
"1208",2023-07-02,42800,"ID118373593686281",35200
"1209",2020-09-09,13600,"ID118386478589495",18912.5
"1210",2021-07-17,18200,"ID118386478589495",18912.5
"1211",2022-07-17,18600,"ID118386478589495",18912.5
"1212",2022-08-04,19000,"ID118386478589495",18912.5
"1213",2022-08-16,19200,"ID118386478589495",18912.5
"1214",2023-08-08,19300,"ID118386478589495",18912.5
"1215",2023-08-17,20600,"ID118386478589495",18912.5
"1216",2024-07-06,22800,"ID118386478589495",18912.5
"1217",2020-08-13,9100,"ID118446608130994",15050
"1218",2020-08-23,10100,"ID118446608130994",15050
"1219",2020-09-09,11600,"ID118446608130994",15050
"1220",2021-08-03,12100,"ID118446608130994",15050
"1221",2021-09-22,15700,"ID118446608130994",15050
"1222",2023-07-29,17800,"ID118446608130994",15050
"1223",2023-09-07,21100,"ID118446608130994",15050
"1224",2024-08-05,22900,"ID118446608130994",15050
"1225",2020-07-05,65800,"ID118523917542892",70183.3333333333
"1226",2020-07-17,67800,"ID118523917542892",70183.3333333333
"1227",2020-08-01,68100,"ID118523917542892",70183.3333333333
"1228",2020-08-13,68600,"ID118523917542892",70183.3333333333
"1229",2020-08-23,71400,"ID118523917542892",70183.3333333333
"1230",2021-07-17,79400,"ID118523917542892",70183.3333333333
"1231",2020-07-05,17400,"ID118562572247193",17900
"1232",2020-07-17,17600,"ID118562572247193",17900
"1233",2022-08-16,18000,"ID118562572247193",17900
"1234",2023-07-26,18000,"ID118562572247193",17900
"1235",2023-08-08,18000,"ID118562572247193",17900
"1236",2023-08-20,18000,"ID118562572247193",17900
"1237",2023-09-07,18000,"ID118562572247193",17900
"1238",2024-07-28,18000,"ID118562572247193",17900
"1239",2024-08-07,18000,"ID118562572247193",17900
"1240",2024-09-24,18000,"ID118562572247193",17900
"1241",2021-08-03,7200,"ID118584047084986",8700
"1242",2021-08-06,7400,"ID118584047084986",8700
"1243",2021-09-22,8100,"ID118584047084986",8700
"1244",2022-07-14,8600,"ID118584047084986",8700
"1245",2022-09-02,9700,"ID118584047084986",8700
"1246",2023-09-07,11200,"ID118584047084986",8700
"1247",2020-08-23,8700,"ID118682831331750",14060
"1248",2020-09-09,11900,"ID118682831331750",14060
"1249",2021-08-06,14200,"ID118682831331750",14060
"1250",2023-08-17,15400,"ID118682831331750",14060
"1251",2023-09-07,20100,"ID118682831331750",14060
"1252",2020-07-17,667100,"ID118721486038515",698860
"1253",2020-08-01,672300,"ID118721486038515",698860
"1254",2021-09-22,705500,"ID118721486038515",698860
"1255",2022-09-02,717700,"ID118721486038515",698860
"1256",2023-08-20,731700,"ID118721486038515",698860
"1257",2020-07-05,20900,"ID118764435711548",27020
"1258",2020-08-23,24000,"ID118764435711548",27020
"1259",2020-09-09,25500,"ID118764435711548",27020
"1260",2022-07-17,30700,"ID118764435711548",27020
"1261",2024-07-06,34000,"ID118764435711548",27020
"1262",2021-08-06,80600,"ID118837450154361",136150
"1263",2022-07-17,101100,"ID118837450154361",136150
"1264",2022-09-02,145600,"ID118837450154361",136150
"1265",2024-07-06,163200,"ID118837450154361",136150
"1266",2024-07-08,163200,"ID118837450154361",136150
"1267",2024-07-26,163200,"ID118837450154361",136150
"1268",2020-07-05,46600,"ID118893284730316",55100
"1269",2020-08-23,53800,"ID118893284730316",55100
"1270",2022-07-14,57400,"ID118893284730316",55100
"1271",2022-07-17,58200,"ID118893284730316",55100
"1272",2023-09-07,59500,"ID118893284730316",55100
"1273",2020-07-05,80600,"ID118966299174351",82433.3333333333
"1274",2020-08-01,81900,"ID118966299174351",82433.3333333333
"1275",2021-08-03,81900,"ID118966299174351",82433.3333333333
"1276",2022-07-14,83300,"ID118966299174351",82433.3333333333
"1277",2023-07-05,83300,"ID118966299174351",82433.3333333333
"1278",2023-09-07,83600,"ID118966299174351",82433.3333333333
"1279",2020-07-17,17200,"ID119004953880219",20800
"1280",2020-08-01,18100,"ID119004953880219",20800
"1281",2021-08-03,19200,"ID119004953880219",20800
"1282",2021-09-22,20100,"ID119004953880219",20800
"1283",2022-08-04,22000,"ID119004953880219",20800
"1284",2023-07-26,22500,"ID119004953880219",20800
"1285",2023-08-17,23500,"ID119004953880219",20800
"1286",2024-07-06,23800,"ID119004953880219",20800
"1287",2020-07-05,30600,"ID119065083422130",48371.4285714286
"1288",2020-08-13,34200,"ID119065083422130",48371.4285714286
"1289",2021-09-22,42300,"ID119065083422130",48371.4285714286
"1290",2022-07-14,55600,"ID119065083422130",48371.4285714286
"1291",2022-08-04,55600,"ID119065083422130",48371.4285714286
"1292",2022-09-02,58400,"ID119065083422130",48371.4285714286
"1293",2024-08-05,61900,"ID119065083422130",48371.4285714286
"1294",2020-07-05,13200,"ID119073673356813",15907.6923076923
"1295",2020-07-17,13700,"ID119073673356813",15907.6923076923
"1296",2020-08-01,13800,"ID119073673356813",15907.6923076923
"1297",2021-07-17,13800,"ID119073673356813",15907.6923076923
"1298",2022-08-16,14200,"ID119073673356813",15907.6923076923
"1299",2022-09-02,14600,"ID119073673356813",15907.6923076923
"1300",2023-07-26,16700,"ID119073673356813",15907.6923076923
"1301",2023-08-08,16700,"ID119073673356813",15907.6923076923
"1302",2023-08-17,17000,"ID119073673356813",15907.6923076923
"1303",2023-08-20,17400,"ID119073673356813",15907.6923076923
"1304",2023-09-07,18300,"ID119073673356813",15907.6923076923
"1305",2024-07-26,18400,"ID119073673356813",15907.6923076923
"1306",2024-07-30,19000,"ID119073673356813",15907.6923076923
"1307",2020-07-05,8200,"ID119090853225952",11640
"1308",2020-07-17,10900,"ID119090853225952",11640
"1309",2020-08-13,12800,"ID119090853225952",11640
"1310",2020-08-23,12900,"ID119090853225952",11640
"1311",2020-09-09,13400,"ID119090853225952",11640
"1312",2020-09-09,5000,"ID119116623029109",7460
"1313",2021-09-22,7000,"ID119116623029109",7460
"1314",2022-07-14,7800,"ID119116623029109",7460
"1315",2022-07-17,7900,"ID119116623029109",7460
"1316",2022-08-04,9600,"ID119116623029109",7460
"1317",2020-07-05,63000,"ID119129507931851",85240
"1318",2021-08-06,66500,"ID119129507931851",85240
"1319",2022-07-14,98900,"ID119129507931851",85240
"1320",2022-07-17,98900,"ID119129507931851",85240
"1321",2022-09-02,98900,"ID119129507931851",85240
"1322",2020-07-05,16300,"ID119365731132882",22290
"1323",2021-07-17,20300,"ID119365731132882",22290
"1324",2021-09-22,20600,"ID119365731132882",22290
"1325",2022-07-14,21100,"ID119365731132882",22290
"1326",2022-08-04,21200,"ID119365731132882",22290
"1327",2022-08-16,21400,"ID119365731132882",22290
"1328",2022-09-02,21600,"ID119365731132882",22290
"1329",2023-07-26,25300,"ID119365731132882",22290
"1330",2023-08-20,25800,"ID119365731132882",22290
"1331",2023-09-07,29300,"ID119365731132882",22290
"1332",2020-07-05,16800,"ID119528939889259",32188.8888888889
"1333",2020-07-17,18400,"ID119528939889259",32188.8888888889
"1334",2020-08-01,26800,"ID119528939889259",32188.8888888889
"1335",2020-08-13,31500,"ID119528939889259",32188.8888888889
"1336",2021-08-06,36000,"ID119528939889259",32188.8888888889
"1337",2022-07-17,37900,"ID119528939889259",32188.8888888889
"1338",2023-07-09,39400,"ID119528939889259",32188.8888888889
"1339",2024-07-28,41100,"ID119528939889259",32188.8888888889
"1340",2024-07-30,41800,"ID119528939889259",32188.8888888889
"1341",2020-07-05,3500,"ID119589069431309",5116.66666666667
"1342",2020-07-17,4200,"ID119589069431309",5116.66666666667
"1343",2020-08-01,4900,"ID119589069431309",5116.66666666667
"1344",2024-07-30,5900,"ID119589069431309",5116.66666666667
"1345",2024-08-07,5900,"ID119589069431309",5116.66666666667
"1346",2024-08-17,6300,"ID119589069431309",5116.66666666667
"1347",2020-07-05,32100,"ID119670673811209",33880
"1348",2020-07-17,32100,"ID119670673811209",33880
"1349",2020-08-01,32400,"ID119670673811209",33880
"1350",2021-07-17,36300,"ID119670673811209",33880
"1351",2022-08-04,36500,"ID119670673811209",33880
"1352",2020-07-05,26200,"ID119760868123110",32600
"1353",2020-07-17,27400,"ID119760868123110",32600
"1354",2020-08-13,31600,"ID119760868123110",32600
"1355",2020-08-23,31700,"ID119760868123110",32600
"1356",2020-09-09,32800,"ID119760868123110",32600
"1357",2021-08-06,35700,"ID119760868123110",32600
"1358",2022-07-14,36200,"ID119760868123110",32600
"1359",2022-09-02,39200,"ID119760868123110",32600
"1360",2020-07-05,48100,"ID119765163090546",58885.7142857143
"1361",2020-07-17,49900,"ID119765163090546",58885.7142857143
"1362",2020-08-13,53900,"ID119765163090546",58885.7142857143
"1363",2020-09-09,57100,"ID119765163090546",58885.7142857143
"1364",2021-08-06,58500,"ID119765163090546",58885.7142857143
"1365",2022-07-17,63800,"ID119765163090546",58885.7142857143
"1366",2023-07-05,80900,"ID119765163090546",58885.7142857143
"1367",2020-08-23,6100,"ID119773753025103",8420
"1368",2021-08-06,7700,"ID119773753025103",8420
"1369",2023-07-09,8500,"ID119773753025103",8420
"1370",2023-07-26,9900,"ID119773753025103",8420
"1371",2023-09-07,9900,"ID119773753025103",8420
"1372",2021-08-06,10200,"ID119786637926935",12120
"1373",2022-07-14,11300,"ID119786637926935",12120
"1374",2022-09-02,12700,"ID119786637926935",12120
"1375",2023-07-26,12700,"ID119786637926935",12120
"1376",2023-09-07,13700,"ID119786637926935",12120
"1377",2020-08-01,5300,"ID119851062437464",9880
"1378",2022-09-02,7300,"ID119851062437464",9880
"1379",2023-08-17,10300,"ID119851062437464",9880
"1380",2023-08-20,12100,"ID119851062437464",9880
"1381",2023-09-07,14400,"ID119851062437464",9880
"1382",2020-07-05,8500,"ID119859652371042",11180
"1383",2020-07-17,9400,"ID119859652371042",11180
"1384",2020-08-23,10500,"ID119859652371042",11180
"1385",2022-07-17,13600,"ID119859652371042",11180
"1386",2023-07-09,13900,"ID119859652371042",11180
"1387",2020-07-17,8000,"ID120396523284099",11571.4285714286
"1388",2020-08-01,9600,"ID120396523284099",11571.4285714286
"1389",2020-08-13,11000,"ID120396523284099",11571.4285714286
"1390",2021-07-17,11500,"ID120396523284099",11571.4285714286
"1391",2021-08-03,12500,"ID120396523284099",11571.4285714286
"1392",2022-07-14,14100,"ID120396523284099",11571.4285714286
"1393",2022-08-16,14300,"ID120396523284099",11571.4285714286
"1394",2020-07-05,15500,"ID120460947792602",16616.6666666667
"1395",2020-08-01,15700,"ID120460947792602",16616.6666666667
"1396",2020-08-23,15700,"ID120460947792602",16616.6666666667
"1397",2020-09-09,16700,"ID120460947792602",16616.6666666667
"1398",2022-07-14,17500,"ID120460947792602",16616.6666666667
"1399",2022-09-02,18600,"ID120460947792602",16616.6666666667
"1400",2020-08-23,8300,"ID120491012564570",11040
"1401",2021-08-03,10800,"ID120491012564570",11040
"1402",2021-09-22,11700,"ID120491012564570",11040
"1403",2022-07-14,12000,"ID120491012564570",11040
"1404",2023-07-26,12400,"ID120491012564570",11040
"1405",2020-09-09,6400,"ID120581206877643",9800
"1406",2023-07-09,9200,"ID120581206877643",9800
"1407",2023-07-26,10400,"ID120581206877643",9800
"1408",2023-08-17,11000,"ID120581206877643",9800
"1409",2023-09-07,12000,"ID120581206877643",9800
"1410",2020-07-05,17600,"ID120826020013394",21433.3333333333
"1411",2020-07-17,19100,"ID120826020013394",21433.3333333333
"1412",2020-08-01,19500,"ID120826020013394",21433.3333333333
"1413",2020-08-13,20600,"ID120826020013394",21433.3333333333
"1414",2021-07-17,25900,"ID120826020013394",21433.3333333333
"1415",2022-08-04,25900,"ID120826020013394",21433.3333333333
"1416",2021-08-03,7800,"ID120933394196093",10080
"1417",2021-08-06,8200,"ID120933394196093",10080
"1418",2021-09-22,9100,"ID120933394196093",10080
"1419",2022-07-14,11700,"ID120933394196093",10080
"1420",2023-08-17,13600,"ID120933394196093",10080
"1421",2020-07-05,20000,"ID121178207331790",25210
"1422",2020-07-17,20300,"ID121178207331790",25210
"1423",2020-08-01,20700,"ID121178207331790",25210
"1424",2020-08-13,22200,"ID121178207331790",25210
"1425",2020-09-09,24000,"ID121178207331790",25210
"1426",2021-08-03,25100,"ID121178207331790",25210
"1427",2022-07-14,25900,"ID121178207331790",25210
"1428",2022-07-17,26600,"ID121178207331790",25210
"1429",2023-07-05,31000,"ID121178207331790",25210
"1430",2024-08-05,36300,"ID121178207331790",25210
"1431",2020-09-09,17300,"ID121203977135747",20960
"1432",2021-08-03,17300,"ID121203977135747",20960
"1433",2021-08-06,20900,"ID121203977135747",20960
"1434",2022-08-04,24000,"ID121203977135747",20960
"1435",2023-08-17,25300,"ID121203977135747",20960
"1436",2020-07-05,2700,"ID121311351317869",3700
"1437",2020-08-13,2700,"ID121311351317869",3700
"1438",2022-07-17,3900,"ID121311351317869",3700
"1439",2022-09-02,4000,"ID121311351317869",3700
"1440",2023-07-26,4200,"ID121311351317869",3700
"1441",2024-07-30,4700,"ID121311351317869",3700
"1442",2020-07-05,9400,"ID121440200336981",11020
"1443",2020-07-17,9800,"ID121440200336981",11020
"1444",2020-08-01,11000,"ID121440200336981",11020
"1445",2023-08-17,12000,"ID121440200336981",11020
"1446",2024-08-05,12900,"ID121440200336981",11020
"1447",2020-07-05,20400,"ID121637768832606",24683.3333333333
"1448",2020-07-17,21900,"ID121637768832606",24683.3333333333
"1449",2020-08-13,21900,"ID121637768832606",24683.3333333333
"1450",2020-09-09,25300,"ID121637768832606",24683.3333333333
"1451",2021-07-17,26800,"ID121637768832606",24683.3333333333
"1452",2022-08-04,31800,"ID121637768832606",24683.3333333333
"1453",2020-07-05,7800,"ID121736553080211",11200
"1454",2022-07-14,10400,"ID121736553080211",11200
"1455",2022-07-17,10900,"ID121736553080211",11200
"1456",2023-09-07,12500,"ID121736553080211",11200
"1457",2024-07-07,12800,"ID121736553080211",11200
"1458",2024-07-28,12800,"ID121736553080211",11200
"1459",2020-07-05,74700,"ID121886876935748",103727.272727273
"1460",2020-08-23,75100,"ID121886876935748",103727.272727273
"1461",2023-07-26,80000,"ID121886876935748",103727.272727273
"1462",2023-07-29,113900,"ID121886876935748",103727.272727273
"1463",2023-08-08,113900,"ID121886876935748",103727.272727273
"1464",2023-08-17,113900,"ID121886876935748",103727.272727273
"1465",2024-07-06,113900,"ID121886876935748",103727.272727273
"1466",2024-07-08,113900,"ID121886876935748",103727.272727273
"1467",2024-07-26,113900,"ID121886876935748",103727.272727273
"1468",2024-08-05,113900,"ID121886876935748",103727.272727273
"1469",2024-08-14,113900,"ID121886876935748",103727.272727273
"1470",2020-07-05,9000,"ID121899761837627",10522.2222222222
"1471",2021-09-22,9300,"ID121899761837627",10522.2222222222
"1472",2022-09-02,10400,"ID121899761837627",10522.2222222222
"1473",2023-07-26,10500,"ID121899761837627",10522.2222222222
"1474",2023-07-29,10500,"ID121899761837627",10522.2222222222
"1475",2023-08-08,10700,"ID121899761837627",10522.2222222222
"1476",2023-08-20,11000,"ID121899761837627",10522.2222222222
"1477",2024-07-07,11600,"ID121899761837627",10522.2222222222
"1478",2024-07-08,11700,"ID121899761837627",10522.2222222222
"1479",2021-08-06,6200,"ID121904056804781",8370
"1480",2022-07-17,6600,"ID121904056804781",8370
"1481",2022-09-02,7200,"ID121904056804781",8370
"1482",2023-07-05,7700,"ID121904056804781",8370
"1483",2023-07-26,8500,"ID121904056804781",8370
"1484",2023-07-29,8600,"ID121904056804781",8370
"1485",2023-08-08,8800,"ID121904056804781",8370
"1486",2023-08-20,9100,"ID121904056804781",8370
"1487",2024-07-07,10400,"ID121904056804781",8370
"1488",2024-07-08,10600,"ID121904056804781",8370
"1489",2020-07-05,16500,"ID121912646739546",28546.6666666667
"1490",2020-07-17,16600,"ID121912646739546",28546.6666666667
"1491",2020-08-01,16800,"ID121912646739546",28546.6666666667
"1492",2020-08-23,18300,"ID121912646739546",28546.6666666667
"1493",2021-08-06,19700,"ID121912646739546",28546.6666666667
"1494",2023-07-05,24400,"ID121912646739546",28546.6666666667
"1495",2023-07-09,35100,"ID121912646739546",28546.6666666667
"1496",2023-07-29,35100,"ID121912646739546",28546.6666666667
"1497",2023-08-08,35100,"ID121912646739546",28546.6666666667
"1498",2023-08-17,35100,"ID121912646739546",28546.6666666667
"1499",2024-07-06,35100,"ID121912646739546",28546.6666666667
"1500",2024-07-08,35100,"ID121912646739546",28546.6666666667
"1501",2024-07-26,35100,"ID121912646739546",28546.6666666667
"1502",2024-08-05,35100,"ID121912646739546",28546.6666666667
"1503",2024-08-14,35100,"ID121912646739546",28546.6666666667
"1504",2020-07-05,378200,"ID121998546085501",395583.333333333
"1505",2020-07-17,387900,"ID121998546085501",395583.333333333
"1506",2020-08-01,395200,"ID121998546085501",395583.333333333
"1507",2021-09-22,400900,"ID121998546085501",395583.333333333
"1508",2022-09-02,402500,"ID121998546085501",395583.333333333
"1509",2023-09-07,408800,"ID121998546085501",395583.333333333
"1510",2020-07-05,19000,"ID122024315889285",36381.8181818182
"1511",2020-08-23,24900,"ID122024315889285",36381.8181818182
"1512",2021-08-06,27100,"ID122024315889285",36381.8181818182
"1513",2022-07-17,34300,"ID122024315889285",36381.8181818182
"1514",2022-08-04,40900,"ID122024315889285",36381.8181818182
"1515",2022-08-16,40900,"ID122024315889285",36381.8181818182
"1516",2023-07-09,40900,"ID122024315889285",36381.8181818182
"1517",2023-07-29,40900,"ID122024315889285",36381.8181818182
